date,year,month,product,region,scenario,channel,subregion,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-08-01,2024,8,Accessories,International,Optimistic,Wholesale,Delhi,1.0,1.0484,0.9151,1.0688,0.1782,0.5603,0,58275.0,69.63,4057480.38,1960752.31,2096728.07,405748.04,811496.08,879483.95,50.0,879433.95,18.67,202265.52,677149.77
2024-08-01,2024,8,Accessories,International,Optimistic,Outlet,Noida,1.0,1.0484,0.9151,1.0688,0.0729,0.5282,0,54933.0,71.95,3952345.28,1909946.43,2042398.85,395234.53,790469.06,856695.27,50.0,856645.27,18.67,197024.12,659602.48
2024-08-01,2024,8,Accessories,International,Optimistic,Outlet,Gurugram,1.0,1.0484,0.9151,1.0688,0.1907,0.5643,0,58693.0,69.35,4070369.38,1966980.84,2103388.53,407036.94,814073.88,882277.72,50.0,882227.72,18.67,202908.08,679300.97
2024-08-01,2024,8,Accessories,International,Optimistic,Outlet,Delhi,1.0,1.0484,0.9151,1.0688,0.3559,0.622,0,64687.0,65.7,4250142.07,2053854.88,2196287.18,425014.21,850028.41,921244.56,50.0,921194.56,18.67,211870.46,709305.44
2024-08-01,2024,8,Accessories,International,Pessimistic,Physical Stores,Noida,1.0,1.0484,0.9151,1.0688,0.2071,0.7467,0,77661.0,49.19,3820175.19,1846076.05,1974099.14,382017.52,764035.04,828046.58,50.0,827996.58,18.67,190434.92,637543.0
2024-08-01,2024,8,Accessories,International,Pessimistic,Physical Stores,Gurugram,1.0,1.0484,0.9151,1.0688,0.2744,0.7765,0,80761.0,48.13,3887215.19,1878472.71,2008742.48,388721.52,777443.04,842577.92,50.0,842527.92,18.67,193777.13,648732.12
2024-08-01,2024,8,Accessories,International,Pessimistic,Physical Stores,Delhi,1.0,1.0484,0.9151,1.0688,0.2477,0.7645,0,79510.0,48.55,3860337.54,1865484.25,1994853.28,386033.75,772067.51,836752.02,50.0,836702.02,18.67,192437.17,644246.18
2024-08-01,2024,8,Accessories,International,Pessimistic,E-Commerce,Noida,1.0,1.0484,0.9151,1.0688,0.5181,0.9017,0,93782.0,44.3,4154242.62,2007512.07,2146730.55,415424.26,830848.52,900457.76,50.0,900407.76,18.67,207089.49,693299.61
2024-08-01,2024,8,Accessories,International,Pessimistic,E-Commerce,Gurugram,1.0,1.0484,0.9151,1.0688,0.169,0.7306,0,75984.0,49.79,3783291.04,1828252.01,1955039.03,378329.1,756658.21,820051.72,50.0,820001.72,18.67,188596.1,631386.95
2024-08-01,2024,8,Accessories,International,Pessimistic,E-Commerce,Delhi,1.0,1.0484,0.9151,1.0688,0.27,0.7745,0,80555.0,48.2,3882816.98,1876347.3,2006469.67,388281.7,776563.4,841624.58,50.0,841574.58,18.67,193557.86,647998.05
2024-08-01,2024,8,Accessories,International,Pessimistic,Mobile App,Noida,1.0,1.0484,0.9151,1.0688,0.4031,0.839,0,87256.0,46.11,4023183.67,1944178.64,2079005.03,402318.37,804636.73,872049.93,50.0,871999.93,18.67,200555.69,671425.57
2024-08-01,2024,8,Accessories,International,Pessimistic,Mobile App,Gurugram,1.0,1.0484,0.9151,1.0688,0.0952,0.7009,0,72894.0,50.95,3714129.26,1794830.01,1919299.25,371412.93,742825.85,805060.47,50.0,805010.47,18.67,185148.12,619843.69
2024-08-01,2024,8,Accessories,International,Pessimistic,Mobile App,Delhi,1.0,1.0484,0.9151,1.0688,0.2851,0.7814,0,81273.0,47.96,3898149.57,1883756.68,2014392.88,389814.96,779629.91,844948.01,50.0,844898.01,18.67,194322.25,650557.1
2024-08-01,2024,8,Accessories,International,Pessimistic,Wholesale,Noida,1.0,1.0484,0.9151,1.0688,0.5635,0.9284,0,96563.0,43.58,4208554.33,2033757.87,2174796.46,420855.43,841710.87,912230.16,50.0,912180.16,18.67,209797.14,702364.35
2024-08-01,2024,8,Accessories,International,Pessimistic,Wholesale,Gurugram,1.0,1.0484,0.9151,1.0688,0.0092,0.6686,0,69537.0,52.3,3637104.89,1757608.46,1879496.43,363710.49,727420.98,788364.97,50.0,788314.97,18.67,181308.15,606988.15
2024-08-01,2024,8,Accessories,International,Pessimistic,Wholesale,Delhi,1.0,1.0484,0.9151,1.0688,0.2284,0.7559,0,78619.0,48.86,3841049.33,1856163.35,1984885.98,384104.93,768209.87,832571.18,50.0,832521.18,18.67,191475.58,641026.94
2024-08-01,2024,8,Accessories,International,Pessimistic,Outlet,Noida,1.0,1.0484,0.9151,1.0688,0.1705,0.7312,0,76047.0,49.77,3784701.37,1828933.54,1955767.82,378470.14,756940.27,820357.41,50.0,820307.41,18.67,188666.41,631622.34
2024-08-01,2024,8,Accessories,International,Pessimistic,Outlet,Gurugram,1.0,1.0484,0.9151,1.0688,0.198,0.7428,0,77254.0,49.33,3811273.97,1841774.59,1969499.38,381127.4,762254.79,826117.19,50.0,826067.19,18.67,189991.16,636057.36
2024-08-01,2024,8,Accessories,International,Pessimistic,Outlet,Delhi,1.0,1.0484,0.9151,1.0688,0.2801,0.7791,0,81032.0,48.04,3893023.81,1881279.69,2011744.12,389302.38,778604.76,843836.97,50.0,843786.97,18.67,194066.71,649701.6
2024-08-01,2024,8,Accessories,International,Turnaround,Physical Stores,Noida,1.0,1.0484,0.9151,1.0688,0.3487,0.7534,0,78356.0,51.55,4038912.64,1951779.57,2087133.07,403891.26,807782.53,875459.28,50.0,875409.28,18.67,201339.84,674050.77
2024-08-01,2024,8,Accessories,International,Turnaround,Physical Stores,Gurugram,1.0,1.0484,0.9151,1.0688,0.0787,0.6447,0,67047.0,56.21,3768600.22,1821152.76,1947447.46,376860.02,753720.04,816867.39,50.0,816817.39,18.67,187863.71,628935.02
2024-08-01,2024,8,Accessories,International,Turnaround,Physical Stores,Delhi,1.0,1.0484,0.9151,1.0688,0.1139,0.6574,0,68374.0,55.6,3801561.74,1837081.21,1964480.53,380156.17,760312.35,824012.0,50.0,823962.0,18.67,189506.97,634436.37
2024-08-01,2024,8,Accessories,International,Turnaround,E-Commerce,Noida,1.0,1.0484,0.9151,1.0688,0.2428,0.7076,0,73591.0,53.37,3927841.76,1898105.25,2029736.51,392784.18,785568.35,851383.98,50.0,851333.98,18.67,195802.52,655512.79
2024-08-01,2024,8,Accessories,International,Turnaround,E-Commerce,Gurugram,1.0,1.0484,0.9151,1.0688,0.1443,0.6687,0,69551.0,55.07,3830514.84,1851072.62,1979442.22,383051.48,766102.97,830287.77,50.0,830237.77,18.67,190950.39,639268.71
2024-08-01,2024,8,Accessories,International,Turnaround,E-Commerce,Delhi,1.0,1.0484,0.9151,1.0688,0.19,0.6863,0,71380.0,54.29,3874959.96,1872550.45,2002409.51,387496.0,774991.99,839921.52,50.0,839871.52,18.67,193166.16,646686.7
2024-08-01,2024,8,Accessories,International,Turnaround,Mobile App,Noida,1.0,1.0484,0.9151,1.0688,0.2073,0.6932,0,72092.0,53.99,3892095.3,1880831.0,2011264.3,389209.53,778419.06,843635.71,50.0,843585.71,18.67,194020.42,649546.63
2024-08-01,2024,8,Accessories,International,Turnaround,Mobile App,Gurugram,1.0,1.0484,0.9151,1.0688,0.0501,0.6346,0,66001.0,56.7,3742345.12,1808465.15,1933879.97,374234.51,748469.02,811176.43,50.0,811126.43,18.67,186554.79,624552.98
2024-08-01,2024,8,Accessories,International,Turnaround,Mobile App,Delhi,1.0,1.0484,0.9151,1.0688,0.2477,0.7096,0,73804.0,53.29,3932898.7,1900548.99,2032349.71,393289.87,786579.74,852480.1,50.0,852430.1,18.67,196054.63,656356.8
2024-08-01,2024,8,Accessories,International,Turnaround,Wholesale,Noida,1.0,1.0484,0.9151,1.0688,0.0663,0.6402,0,66589.0,56.42,3757124.17,1815607.03,1941517.14,375712.42,751424.83,814379.89,50.0,814329.89,18.67,187291.58,627019.64
2024-08-01,2024,8,Accessories,International,Turnaround,Wholesale,Gurugram,1.0,1.0484,0.9151,1.0688,0.1105,0.6562,0,68243.0,55.66,3798326.43,1835517.77,1962808.66,379832.64,759665.29,823310.73,50.0,823260.73,18.67,189345.67,633896.39
2024-08-01,2024,8,Accessories,International,Turnaround,Wholesale,Delhi,1.0,1.0484,0.9151,1.0688,0.2459,0.7089,0,73727.0,53.32,3931060.38,1899660.63,2031399.75,393106.04,786212.08,852081.63,50.0,852031.63,18.67,195962.98,656049.99
2024-08-01,2024,8,Accessories,International,Turnaround,Outlet,Noida,1.0,1.0484,0.9151,1.0688,0.283,0.7244,0,75345.0,52.68,3969176.5,1918080.01,2051096.49,396917.65,793835.3,860343.54,50.0,860293.54,18.67,197863.22,662411.65
2024-08-01,2024,8,Accessories,International,Turnaround,Outlet,Gurugram,1.0,1.0484,0.9151,1.0688,0.1094,0.6558,0,68202.0,55.68,3797305.2,1835024.27,1962280.93,379730.52,759461.04,823089.37,50.0,823039.37,18.67,189294.76,633725.94
2024-08-01,2024,8,Accessories,International,Turnaround,Outlet,Delhi,1.0,1.0484,0.9151,1.0688,0.312,0.737,0,76652.0,52.18,3999625.81,1932794.45,2066831.36,399962.58,799925.16,866943.62,50.0,866893.62,18.67,199381.24,667493.71
2024-08-01,2024,8,Home & Living,Northeast US,Base,Physical Stores,Noida,1.0,1.0484,1.0397,1.0688,0.21,0.6389,0,49616.0,37.4,1855416.27,895377.37,960038.9,185541.63,371083.25,403414.02,50.0,403364.02,18.67,92769.43,310575.92
2024-08-01,2024,8,Home & Living,Northeast US,Base,Physical Stores,Gurugram,1.0,1.0484,1.0397,1.0688,0.162,0.6216,0,48274.0,37.97,1832944.7,884533.15,948411.55,183294.47,366588.94,398528.14,50.0,398478.14,18.67,91645.68,306813.79
2024-08-01,2024,8,Home & Living,Northeast US,Base,Physical Stores,Delhi,1.0,1.0484,1.0397,1.0688,0.1433,0.615,0,47766.0,38.19,1824345.77,880383.52,943962.24,182434.58,364869.15,396658.51,50.0,396608.51,18.67,91215.66,305374.18
2024-08-01,2024,8,Home & Living,Northeast US,Base,E-Commerce,Noida,1.0,1.0484,1.0397,1.0688,0.2263,0.6449,0,50085.0,37.2,1863203.32,899135.2,964068.11,186320.33,372640.66,405107.12,50.0,405057.12,18.67,93158.84,311879.61
2024-08-01,2024,8,Home & Living,Northeast US,Base,E-Commerce,Gurugram,1.0,1.0484,1.0397,1.0688,0.0511,0.5843,0,45377.0,39.3,1783216.36,860535.5,922680.85,178321.64,356643.27,387715.95,50.0,387665.95,18.67,89158.87,298488.41
2024-08-01,2024,8,Home & Living,Northeast US,Base,E-Commerce,Delhi,1.0,1.0484,1.0397,1.0688,0.0586,0.5867,0,45565.0,39.21,1786502.39,862121.26,924381.13,178650.24,357300.48,388430.41,50.0,388380.41,18.67,89323.2,299038.55
2024-08-01,2024,8,Home & Living,Northeast US,Base,Mobile App,Noida,1.0,1.0484,1.0397,1.0688,0.1266,0.6093,0,47318.0,38.39,1816727.09,876706.94,940020.15,181672.71,363345.42,395002.02,50.0,394952.02,18.67,90834.67,304098.68
2024-08-01,2024,8,Home & Living,Northeast US,Base,Mobile App,Gurugram,1.0,1.0484,1.0397,1.0688,0.095,0.5986,0,46489.0,38.77,1802515.41,869848.74,932666.67,180251.54,360503.08,391912.05,50.0,391862.05,18.67,90123.98,301719.4
2024-08-01,2024,8,Home & Living,Northeast US,Base,Mobile App,Delhi,1.0,1.0484,1.0397,1.0688,0.2453,0.6521,0,50644.0,36.97,1872402.06,903574.29,968827.77,187240.21,374480.41,407107.16,50.0,407057.16,18.67,93618.85,313419.64
2024-08-01,2024,8,Home & Living,Northeast US,Base,Wholesale,Noida,1.0,1.0484,1.0397,1.0688,0.0887,0.5965,0,46328.0,38.85,1799737.96,868508.41,931229.55,179973.8,359947.59,391308.16,50.0,391258.16,18.67,89985.08,301254.41
2024-08-01,2024,8,Home & Living,Northeast US,Base,Wholesale,Gurugram,1.0,1.0484,1.0397,1.0688,0.0732,0.5914,0,45931.0,39.03,1792864.03,865191.23,927672.8,179286.4,358572.81,389813.59,50.0,389763.59,18.67,89641.33,300103.59
2024-08-01,2024,8,Home & Living,Northeast US,Base,Wholesale,Delhi,1.0,1.0484,1.0397,1.0688,0.2709,0.6619,0,51406.0,36.67,1884885.92,909598.68,975287.23,188488.59,376977.18,409821.46,50.0,409771.46,18.67,94243.14,315509.65
2024-08-01,2024,8,Home & Living,Northeast US,Base,Outlet,Noida,1.0,1.0484,1.0397,1.0688,0.11,0.6037,0,46881.0,38.59,1809254.46,873100.84,936153.62,180925.45,361850.89,393377.28,50.0,393327.28,18.67,90460.98,302847.64
2024-08-01,2024,8,Home & Living,Northeast US,Base,Outlet,Gurugram,1.0,1.0484,1.0397,1.0688,0.1974,0.6343,0,49259.0,37.55,1849471.55,892508.6,956962.95,184947.15,369894.31,402121.49,50.0,402071.49,18.67,92472.15,309580.67
2024-08-01,2024,8,Home & Living,Northeast US,Base,Outlet,Delhi,1.0,1.0484,1.0397,1.0688,0.0367,0.5797,0,45020.0,39.47,1776964.24,857518.39,919445.85,177696.42,355392.85,386356.58,50.0,386306.58,18.67,88846.22,297441.69
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Physical Stores,Noida,1.0,1.0484,1.0397,1.0688,0.6813,0.7669,0,59559.0,36.51,2174804.29,1049506.02,1125298.27,217480.43,434960.86,472856.98,50.0,472806.98,18.67,108741.31,364047.0
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Physical Stores,Gurugram,1.0,1.0484,1.0397,1.0688,0.0436,0.5203,0,40410.0,45.3,1830411.3,883310.6,947100.7,183041.13,366082.26,397977.31,50.0,397927.31,18.67,91518.99,306389.66
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Physical Stores,Delhi,1.0,1.0484,1.0397,1.0688,0.1599,0.5552,0,43115.0,43.69,1883894.4,909120.2,974774.2,188389.44,376778.88,409605.88,50.0,409555.88,18.67,94193.56,315343.65
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,E-Commerce,Noida,1.0,1.0484,1.0397,1.0688,0.4515,0.6603,0,51283.0,39.68,2034894.28,981988.96,1052905.32,203489.43,406978.86,442437.04,50.0,442387.04,18.67,101744.73,340623.65
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,E-Commerce,Gurugram,1.0,1.0484,1.0397,1.0688,0.2582,0.5875,0,45628.0,42.34,1931920.81,932296.54,999624.27,193192.08,386384.16,420048.02,50.0,419998.02,18.67,96595.25,323384.11
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,E-Commerce,Delhi,1.0,1.0484,1.0397,1.0688,0.2542,0.5861,0,45520.0,42.4,1929883.96,931313.61,998570.35,192988.4,385976.79,419605.16,50.0,419555.16,18.67,96493.39,323043.1
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Mobile App,Noida,1.0,1.0484,1.0397,1.0688,0.1256,0.5445,0,42288.0,44.17,1867738.05,901323.55,966414.5,186773.81,373547.61,406093.08,50.0,406043.08,18.67,93385.62,312638.8
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Mobile App,Gurugram,1.0,1.0484,1.0397,1.0688,0.0995,0.5366,0,41677.0,44.53,1855698.3,895513.47,960184.83,185569.83,371139.66,403475.34,50.0,403425.34,18.67,92783.53,310623.14
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Mobile App,Delhi,1.0,1.0484,1.0397,1.0688,0.1226,0.5436,0,42217.0,44.21,1866353.36,900655.34,965698.03,186635.34,373270.67,405792.02,50.0,405742.02,18.67,93316.37,312406.98
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Wholesale,Noida,1.0,1.0484,1.0397,1.0688,0.3303,0.6131,0,47617.0,41.35,1968911.76,950147.45,1018764.31,196891.18,393782.35,428090.78,50.0,428040.78,18.67,98445.09,329577.03
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Wholesale,Gurugram,1.0,1.0484,1.0397,1.0688,0.3321,0.6138,0,47671.0,41.32,1969897.35,950623.07,1019274.28,196989.73,393979.47,428305.08,50.0,428255.08,18.67,98494.37,329742.03
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Wholesale,Delhi,1.0,1.0484,1.0397,1.0688,0.1417,0.5495,0,42672.0,43.95,1875271.07,904958.8,970312.27,187527.11,375054.21,407730.95,50.0,407680.95,18.67,93762.33,313899.96
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Outlet,Noida,1.0,1.0484,1.0397,1.0688,0.271,0.5919,0,45971.0,42.16,1938373.17,935410.29,1002962.88,193837.32,387674.63,421450.93,50.0,421400.93,18.67,96917.92,324464.34
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Outlet,Gurugram,1.0,1.0484,1.0397,1.0688,0.462,0.6647,0,51621.0,39.54,2040852.01,984864.01,1055988.0,204085.2,408170.4,443732.4,50.0,443682.4,18.67,102042.66,341621.07
2024-08-01,2024,8,Home & Living,Northeast US,Optimistic,Outlet,Delhi,1.0,1.0484,1.0397,1.0688,0.1395,0.5488,0,42621.0,43.98,1874258.51,904470.16,969788.35,187425.85,374851.7,407510.79,50.0,407460.79,18.67,93711.69,313730.44
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Physical Stores,Noida,1.0,1.0484,1.0397,1.0688,0.1794,0.7358,0,57141.0,30.96,1769360.34,853848.94,915511.41,176936.03,353872.07,384703.3,50.0,384653.3,18.67,88465.97,296168.67
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Physical Stores,Gurugram,1.0,1.0484,1.0397,1.0688,0.1744,0.7337,0,56980.0,31.01,1767141.96,852778.4,914363.56,176714.2,353428.39,384220.97,50.0,384170.97,18.67,88355.03,295797.27
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Physical Stores,Delhi,1.0,1.0484,1.0397,1.0688,0.1684,0.7312,0,56784.0,31.07,1764440.39,851474.69,912965.7,176444.04,352888.08,383633.58,50.0,383583.58,18.67,88219.93,295344.98
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,E-Commerce,Noida,1.0,1.0484,1.0397,1.0688,0.1122,0.7084,0,55014.0,31.62,1739780.8,839574.59,900206.21,173978.08,347956.16,378271.97,50.0,378221.97,18.67,86986.76,291216.54
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,E-Commerce,Gurugram,1.0,1.0484,1.0397,1.0688,0.1227,0.7125,0,55337.0,31.52,1744318.31,841764.28,902554.03,174431.83,348863.66,379258.54,50.0,379208.54,18.67,87213.67,291976.2
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,E-Commerce,Delhi,1.0,1.0484,1.0397,1.0688,0.1948,0.7423,0,57649.0,30.81,1776340.79,857217.53,919123.27,177634.08,355268.16,386221.03,50.0,386171.03,18.67,88815.04,297337.32
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Mobile App,Noida,1.0,1.0484,1.0397,1.0688,0.3716,0.824,0,63990.0,29.08,1860669.86,897912.62,962757.24,186066.99,372133.97,404556.28,50.0,404506.28,18.67,93032.15,311455.46
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Mobile App,Gurugram,1.0,1.0484,1.0397,1.0688,0.0137,0.671,0,52109.0,32.59,1698342.65,819577.58,878765.07,169834.26,339668.53,369262.28,50.0,369212.28,18.67,84914.53,284279.08
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Mobile App,Delhi,1.0,1.0484,1.0397,1.0688,0.2311,0.758,0,58866.0,30.46,1792909.98,865213.4,927696.58,179291.0,358582.0,389823.58,50.0,389773.58,18.67,89643.63,300111.29
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Wholesale,Noida,1.0,1.0484,1.0397,1.0688,0.0827,0.6969,0,54119.0,31.91,1727141.94,833475.39,893666.54,172714.19,345428.39,375523.96,50.0,375473.96,18.67,86354.72,289100.58
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Wholesale,Gurugram,1.0,1.0484,1.0397,1.0688,0.1183,0.7108,0,55203.0,31.56,1742443.07,840859.33,901583.73,174244.31,348488.61,378850.81,50.0,378800.81,18.67,87119.89,291662.25
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Wholesale,Delhi,1.0,1.0484,1.0397,1.0688,0.2074,0.7477,0,58066.0,30.69,1782034.58,859965.2,922069.37,178203.46,356406.92,387459.0,50.0,387409.0,18.67,89099.78,298290.56
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Outlet,Noida,1.0,1.0484,1.0397,1.0688,0.0859,0.6981,0,54215.0,31.88,1728508.09,834134.66,894373.43,172850.81,345701.62,375821.0,50.0,375771.0,18.67,86423.04,289329.3
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Outlet,Gurugram,1.0,1.0484,1.0397,1.0688,0.1389,0.7191,0,55846.0,31.36,1751427.81,845195.15,906232.66,175142.78,350285.56,380804.32,50.0,380754.32,18.67,87569.2,293166.45
2024-08-01,2024,8,Home & Living,Northeast US,Pessimistic,Outlet,Delhi,1.0,1.0484,1.0397,1.0688,0.0791,0.6955,0,54010.0,31.95,1725603.46,832732.96,892870.5,172560.35,345120.69,375189.46,50.0,375139.46,18.67,86277.78,288843.01
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Physical Stores,Noida,1.0,1.0484,1.0397,1.0688,0.0522,0.6361,0,49397.0,35.36,1746493.88,842814.15,903679.72,174649.39,349298.78,379731.56,50.0,379681.56,18.67,87322.47,292340.43
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Physical Stores,Gurugram,1.0,1.0484,1.0397,1.0688,0.0424,0.6327,0,49133.0,35.46,1742345.62,840812.31,901533.31,174234.56,348469.12,378829.62,50.0,378779.62,18.67,87115.02,291645.94
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Physical Stores,Delhi,1.0,1.0484,1.0397,1.0688,0.0568,0.6377,0,49523.0,35.31,1748480.58,843772.89,904707.69,174848.06,349696.12,380163.52,50.0,380113.52,18.67,87421.82,292673.04
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,E-Commerce,Noida,1.0,1.0484,1.0397,1.0688,0.1602,0.6756,0,52466.0,34.19,1793911.95,865696.93,928215.02,179391.2,358782.39,390041.44,50.0,389991.44,18.67,89693.74,300279.03
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,E-Commerce,Gurugram,1.0,1.0484,1.0397,1.0688,0.2731,0.7211,0,56000.0,32.98,1846652.89,891148.38,955504.51,184665.29,369330.58,401508.64,50.0,401458.64,18.67,92331.19,309108.78
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,E-Commerce,Delhi,1.0,1.0484,1.0397,1.0688,0.0656,0.6407,0,49761.0,35.21,1752212.74,845573.93,906638.81,175221.27,350442.55,380974.98,50.0,380924.98,18.67,87608.45,293297.86
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Mobile App,Noida,1.0,1.0484,1.0397,1.0688,0.0774,0.645,0,50089.0,35.08,1757328.87,848042.85,909286.02,175732.89,351465.77,382087.36,50.0,382037.36,18.67,87864.3,294154.39
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Mobile App,Gurugram,1.0,1.0484,1.0397,1.0688,0.0574,0.6379,0,49540.0,35.3,1748740.35,843898.25,904842.1,174874.03,349748.07,380220.0,50.0,380170.0,18.67,87434.81,292716.53
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Mobile App,Delhi,1.0,1.0484,1.0397,1.0688,0.1791,0.6828,0,53031.0,33.99,1802477.66,869830.52,932647.13,180247.77,360495.53,391903.84,50.0,391853.84,18.67,90122.09,301713.08
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Wholesale,Noida,1.0,1.0484,1.0397,1.0688,0.0231,0.626,0,48617.0,35.67,1734189.49,836876.36,897313.12,173418.95,346837.9,377056.28,50.0,377006.28,18.67,86707.15,290280.46
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Wholesale,Gurugram,1.0,1.0484,1.0397,1.0688,0.1095,0.6566,0,50990.0,34.74,1771306.2,854787.96,916518.24,177130.62,354261.24,385126.38,50.0,385076.38,18.67,88563.27,296494.44
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Wholesale,Delhi,1.0,1.0484,1.0397,1.0688,0.2512,0.7119,0,55285.0,33.21,1836138.8,886074.55,950064.26,183613.88,367227.76,399222.61,50.0,399172.61,18.67,91805.41,307348.54
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Outlet,Noida,1.0,1.0484,1.0397,1.0688,0.4677,0.8116,0,63029.0,30.88,1946291.99,939231.72,1007060.28,194629.2,389258.4,423172.68,50.0,423122.68,18.67,97313.92,325790.09
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Outlet,Gurugram,1.0,1.0484,1.0397,1.0688,0.1865,0.6857,0,53256.0,33.91,1805871.62,871468.36,934403.25,180587.16,361174.32,392641.77,50.0,392591.77,18.67,90291.81,302281.29
2024-08-01,2024,8,Home & Living,Northeast US,Turnaround,Outlet,Delhi,1.0,1.0484,1.0397,1.0688,0.1872,0.686,0,53277.0,33.9,1806183.19,871618.72,934564.47,180618.32,361236.64,392709.51,50.0,392659.51,18.67,90307.39,302333.45
2024-08-01,2024,8,Home & Living,Southeast US,Base,Physical Stores,Noida,1.0,1.0484,0.9911,1.0688,0.2125,0.6624,0,51443.0,36.65,1885481.54,894184.53,991297.01,188548.15,377096.31,425652.55,50.0,425602.55,18.67,97884.29,327699.59
2024-08-01,2024,8,Home & Living,Southeast US,Base,Physical Stores,Gurugram,1.0,1.0484,0.9911,1.0688,0.3997,0.7404,0,57502.0,34.45,1981130.04,939545.57,1041584.47,198113.0,396226.01,447245.46,50.0,447195.46,18.67,102850.66,344326.13
2024-08-01,2024,8,Home & Living,Southeast US,Base,Physical Stores,Delhi,1.0,1.0484,0.9911,1.0688,0.2362,0.6716,0,52154.0,36.37,1897022.34,899657.72,997364.62,189702.23,379404.47,428257.92,50.0,428207.92,18.67,98483.53,329705.72
2024-08-01,2024,8,Home & Living,Southeast US,Base,E-Commerce,Noida,1.0,1.0484,0.9911,1.0688,0.3234,0.707,0,54905.0,35.35,1940862.73,920448.91,1020413.82,194086.27,388172.55,438155.0,50.0,438105.0,18.67,100759.86,337326.48
2024-08-01,2024,8,Home & Living,Southeast US,Base,E-Commerce,Gurugram,1.0,1.0484,0.9911,1.0688,0.1403,0.6357,0,49367.0,37.5,1851284.9,877966.86,973318.03,185128.49,370256.98,417932.56,50.0,417882.56,18.67,96108.7,321755.2
2024-08-01,2024,8,Home & Living,Southeast US,Base,E-Commerce,Delhi,1.0,1.0484,0.9911,1.0688,0.0615,0.6084,0,47249.0,38.43,1815546.27,861017.92,954528.35,181554.63,363109.25,409864.47,50.0,409814.47,18.67,94253.04,315542.77
2024-08-01,2024,8,Home & Living,Southeast US,Base,Mobile App,Noida,1.0,1.0484,0.9911,1.0688,0.4028,0.7418,0,57610.0,34.42,1982791.05,940333.3,1042457.75,198279.11,396558.21,447620.43,50.0,447570.43,18.67,102936.91,344614.86
2024-08-01,2024,8,Home & Living,Southeast US,Base,Mobile App,Gurugram,1.0,1.0484,0.9911,1.0688,0.2058,0.6598,0,51244.0,36.73,1882241.37,892647.89,989593.48,188224.14,376448.27,424921.07,50.0,424871.07,18.67,97716.05,327136.35
2024-08-01,2024,8,Home & Living,Southeast US,Base,Mobile App,Delhi,1.0,1.0484,0.9911,1.0688,0.4457,0.7618,0,59161.0,33.91,2006343.57,951503.02,1054840.55,200634.36,401268.71,452937.48,50.0,452887.48,18.67,104159.83,348708.98
